YEAR,MONTH,QRTR,mcat,port_complex,gear_grp,live_fish,lbs
1985,7,3,245,OLA,HKL,N,1192
1985,7,3,245,OLA,OTH,N,832
1985,7,3,245,MRO,HKL,N,254
1985,7,3,245,MNT,NET,N,333
1985,8,3,245,OSD,NET,N,3059
1985,8,3,245,OLA,NET,N,718
1985,8,3,245,OSB,TWL,N,322
1985,8,3,245,MRO,TWL,N,48
1985,8,3,245,MRO,HKL,N,54
1985,8,3,245,MNT,TWL,N,200
1985,8,3,245,OLA,HKL,N,807
1985,8,3,245,MNT,NET,N,200
1985,9,3,245,MNT,NET,N,116
1985,9,3,245,OLA,HKL,N,210
1985,9,3,245,OSD,NET,N,4769
1985,9,3,245,OLA,NET,N,1638
1985,9,3,245,OSF,TWL,N,21
1985,9,3,245,OSB,TWL,N,24
1985,9,3,245,MRO,TWL,N,31
1985,10,4,245,OSB,HKL,N,642
1985,10,4,245,MNT,NET,N,183
1985,10,4,245,MNT,TWL,N,60
1985,10,4,245,OLA,HKL,N,784
1985,10,4,245,OSB,TWL,N,1337
1985,10,4,245,OSF,NET,N,59
1985,10,4,245,MRO,HKL,N,58
1985,10,4,245,OLA,NET,N,215
1985,10,4,245,OSD,NET,N,6433
1985,10,4,245,MRO,TWL,N,20
1985,11,4,245,MRO,HKL,N,250
1985,11,4,245,OLA,HKL,N,311
1985,11,4,245,OSD,NET,N,6757
1985,11,4,245,MNT,NET,N,23
1985,11,4,245,MNT,TWL,N,50
1985,12,4,245,OLA,HKL,N,138
1985,12,4,245,MRO,FPT,N,401
1985,12,4,245,MNT,TWL,N,160
1985,12,4,245,MRO,NET,N,202
1985,12,4,245,OSD,NET,N,3624
1985,12,4,245,OSB,NET,N,1099
1985,12,4,245,OSF,TWL,N,15
1985,12,4,245,MNT,NET,N,195
1986,1,1,245,OSD,HKL,N,1065
1986,1,1,245,OSD,NET,N,11541
1986,1,1,245,MRO,TWL,N,23
1986,1,1,245,MNT,TWL,N,20
1986,1,1,245,OLA,NET,N,179
1986,1,1,245,OLA,HKL,N,144
1986,2,1,245,MNT,NET,N,102
1986,2,1,245,OSD,HKL,N,1127
1986,2,1,245,OSB,TWL,N,4
1986,2,1,245,OSD,NET,N,9884
1986,2,1,245,OLA,HKL,N,32
1986,3,1,245,OLA,NET,N,2636
1986,3,1,245,OSD,HKL,N,1618
1986,3,1,245,OSB,TWL,N,63
1986,3,1,245,MNT,TWL,N,40
1986,3,1,245,OLA,HKL,N,119
1986,3,1,245,OSD,NET,N,11234
1986,3,1,245,MNT,NET,N,73
1986,4,2,245,OSF,NET,N,42
1986,4,2,245,MNT,TWL,N,72
1986,4,2,245,OSB,HKL,N,320
1986,4,2,245,MRO,NET,N,779
1986,4,2,245,OSD,HKL,N,56
1986,4,2,245,OSB,TWL,N,21
1986,4,2,245,OLA,NET,N,4962
1986,4,2,245,OSD,NET,N,5993
1986,4,2,245,MRO,TWL,N,733
1986,5,2,245,MRO,TWL,N,123
1986,5,2,245,OSD,NET,N,2715
1986,5,2,245,OSB,TWL,N,20
1986,6,2,245,OLA,HKL,N,455
1986,6,2,245,OSD,NET,N,6668
1986,6,2,245,MRO,HKL,N,254
1986,6,2,245,MRO,TWL,N,129
1986,6,2,245,OSB,NET,N,66
1986,6,2,245,OLA,NET,N,3842
1986,6,2,245,OSB,HKL,N,205
1986,6,2,245,MNT,NET,N,179
1986,7,3,245,OSB,TWL,N,971
1986,7,3,245,MRO,TWL,N,90
1986,7,3,245,OSB,HKL,N,1786
1986,7,3,245,MRO,NET,N,180
1986,7,3,245,OLA,NET,N,654
1986,7,3,245,OSD,HKL,N,781
1986,7,3,245,OSD,NET,N,3516
1986,8,3,245,MNT,TWL,N,20
1986,8,3,245,OSB,NET,N,1489
1986,8,3,245,OLA,NET,N,1656
1986,8,3,245,OSD,HKL,N,876
1986,8,3,245,MNT,NET,N,70
1986,8,3,245,OSF,NET,N,1575
1986,8,3,245,OSB,HKL,N,185
1986,8,3,245,MRO,NET,N,166
1986,8,3,245,OSD,NET,N,1655
1986,9,3,245,MRO,NET,N,257
1986,9,3,245,OSD,NET,N,6650
1986,9,3,245,OSB,HKL,N,1181
1986,9,3,245,OLA,NET,N,267
1986,9,3,245,MNT,TWL,N,50
1986,9,3,245,MNT,NET,N,273
1986,9,3,245,OSD,HKL,N,418
1986,10,4,245,OSB,HKL,N,1297
1986,10,4,245,OSD,HKL,N,206
1986,10,4,245,OSD,NET,N,7717
1986,10,4,245,MRO,TWL,N,59
1986,10,4,245,OLA,NET,N,159
1986,10,4,245,MRO,HKL,N,60
1986,10,4,245,OSB,NET,N,5
1986,11,4,245,OSB,TWL,N,672
1986,11,4,245,MRO,TWL,N,31
1986,11,4,245,MRO,NET,N,324
1986,11,4,245,OSB,HKL,N,1325
1986,11,4,245,OSF,HKL,N,16
1986,11,4,245,OSD,NET,N,2174
1986,11,4,245,OLA,NET,N,448
1986,11,4,245,MNT,NET,N,280
1986,11,4,245,OSD,HKL,N,80
1986,12,4,245,OSD,NET,N,3674
1986,12,4,245,OSD,HKL,N,202
1986,12,4,245,OSB,TWL,N,301
1986,12,4,245,OSB,HKL,N,235
1986,12,4,245,OSF,NET,N,227
1986,12,4,245,MRO,TWL,N,3051
1986,12,4,245,MNT,NET,N,458
1986,12,4,245,MRO,NET,N,441
1987,1,1,245,OSD,NET,N,2230
1987,1,1,245,MRO,HKL,N,59
1987,1,1,245,MRO,TWL,N,33
1987,1,1,245,OSB,HKL,N,94
1987,1,1,245,OSD,HKL,N,36
1987,1,1,245,OSB,NET,N,4230
1987,1,1,245,MNT,TWL,N,35
1987,2,1,245,MRO,HKL,N,15
1987,2,1,245,OSD,NET,N,1844
1987,2,1,245,OSD,HKL,N,228
1987,2,1,245,OSB,HKL,N,108
1987,2,1,245,OSB,TWL,N,1566
1987,2,1,245,OSB,NET,N,1124
1987,3,1,245,OSB,HKL,N,1651
1987,3,1,245,OSD,HKL,N,102
1987,3,1,245,MRO,NET,N,564
1987,3,1,245,OSB,TWL,N,2414
1987,3,1,245,OSB,NET,N,1888
1987,3,1,245,OSD,NET,N,11850
1987,3,1,245,MRO,TWL,N,34
1987,4,2,245,OSD,NET,N,5521
1987,4,2,245,OSB,HKL,N,794
1987,4,2,245,OLA,NET,N,4858
1987,4,2,245,OSB,NET,N,11276
1987,4,2,245,OSF,NET,N,252
1987,4,2,245,MNT,TWL,N,70
1987,4,2,245,MRO,TWL,N,97
1987,4,2,245,OSD,HKL,N,1045
1987,4,2,245,MNT,NET,N,410
1987,4,2,245,MRO,HKL,N,15
1987,5,2,245,OSB,NET,N,10091
1987,5,2,245,OSD,NET,N,2422
1987,5,2,245,MRO,TWL,N,1657
1987,5,2,245,OSD,HKL,N,1562
1987,5,2,245,OSB,HKL,N,179
1987,5,2,245,OSB,TWL,N,480
1987,5,2,245,MNT,NET,N,89
1987,6,2,245,OSD,HKL,N,1204
1987,6,2,245,OSD,NET,N,1220
1987,6,2,245,OSB,TWL,N,65
1987,6,2,245,OLA,NET,N,1927
1987,6,2,245,OSB,NET,N,5486
1987,6,2,245,OSF,TWL,N,138
1987,6,2,245,MRO,NET,N,1498
1987,6,2,245,MNT,NET,N,159
1987,6,2,245,OSB,HKL,N,194
1987,6,2,245,MRO,TWL,N,12
1987,7,3,245,OSD,NET,N,491
1987,7,3,245,OSD,HKL,N,1276
1987,7,3,245,MRO,NET,N,1464
1987,7,3,245,OLA,NET,N,1830
1987,7,3,245,OSB,NET,N,240
1987,8,3,245,MRO,NET,N,484
1987,8,3,245,OSD,NET,N,240
1987,8,3,245,OSB,NET,N,269
1987,8,3,245,OLA,HKL,N,574
1987,8,3,245,MRO,TWL,N,186
1987,8,3,245,OSB,TWL,N,159
1987,9,3,245,OSD,HKL,N,151
1987,9,3,245,OSD,NET,N,1041
1987,9,3,245,OSB,TWL,N,26
1987,9,3,245,MRO,NET,N,104
1987,9,3,245,MNT,NET,N,114
1987,9,3,245,OLA,NET,N,733
1987,9,3,245,OLA,HKL,N,770
1987,9,3,245,MRO,TWL,N,558
1987,9,3,245,OSB,NET,N,314
1987,10,4,245,OSD,NET,N,1946
1987,10,4,245,OSF,TWL,N,49
1987,10,4,245,MNT,NET,N,548
1987,10,4,245,MRO,TWL,N,69
1987,11,4,245,MRO,TWL,N,149
1987,11,4,245,OSF,TWL,N,213
1987,11,4,245,OSD,HKL,N,930
1987,11,4,245,OSD,NET,N,4105
1987,12,4,245,OSD,NET,N,880
1987,12,4,245,OSB,NET,N,101
1987,12,4,245,OSB,HKL,N,9
1988,1,1,245,OSD,NET,N,1455
1988,1,1,245,OSB,HKL,N,38
1988,1,1,245,OLA,HKL,N,8
1988,1,1,245,MRO,NET,N,450
1988,1,1,245,MRO,TWL,N,41
1988,1,1,245,ERK,TWL,N,142
1988,2,1,245,OSD,NET,N,941
1988,2,1,245,MRO,NET,N,377
1988,2,1,245,OLA,HKL,N,825
1988,2,1,245,OSD,HKL,N,184
1988,2,1,245,OSF,TWL,N,55
1988,2,1,245,MRO,TWL,N,26
1988,3,1,245,MRO,NET,N,5551
1988,3,1,245,OSD,HKL,N,78
1988,3,1,245,OSB,HKL,N,2631
1988,3,1,245,OSB,NET,N,466
1988,3,1,245,OSF,TWL,N,39
1988,3,1,245,OSD,NET,N,1314
1988,3,1,245,OSF,HKL,N,50
1988,4,2,245,OSF,NET,N,378
1988,4,2,245,OSB,HKL,N,2721
1988,4,2,245,MRO,NET,N,438
1988,4,2,245,OSB,NET,N,187
1988,4,2,245,MRO,TWL,N,1279
1988,4,2,245,OSD,HKL,N,638
1988,4,2,245,OSD,NET,N,1014
1988,5,2,245,ERK,TWL,N,55
1988,5,2,245,MRO,NET,N,288
1988,5,2,245,OSB,NET,N,102
1988,5,2,245,OSB,HKL,N,338
1988,5,2,245,MNT,NET,N,1431
1988,5,2,245,OSD,NET,N,691
1988,5,2,245,MRO,TWL,N,361
1988,6,2,245,OLA,NET,N,29
1988,6,2,245,OSD,NET,N,345
1988,6,2,245,MRO,NET,N,337
1988,7,3,245,OSB,HKL,N,32
1988,7,3,245,OSF,HKL,N,10
1988,7,3,245,MRO,NET,N,532
1988,7,3,245,OSD,HKL,N,1228
1988,7,3,245,MNT,NET,N,277
1988,7,3,245,OLA,HKL,N,435
1988,7,3,245,OSD,NET,N,172
1988,7,3,245,MRO,TWL,N,144
1988,8,3,245,OLA,HKL,N,618
1988,8,3,245,OSB,HKL,N,171
1988,8,3,245,MRO,NET,N,803
1988,8,3,245,OSD,NET,N,133
1988,8,3,245,MRO,TWL,N,8
1988,8,3,245,MNT,NET,N,270
1988,8,3,245,OLA,NET,N,22
1988,8,3,245,OSD,TWL,N,26
1988,9,3,245,OSD,NET,N,435
1988,9,3,245,OSB,NET,N,647
1988,9,3,245,OSB,HKL,N,56
1988,10,4,245,OSD,NET,N,346
1988,10,4,245,OSB,HKL,N,7
1988,10,4,245,MRO,NET,N,6
1988,10,4,245,MNT,NET,N,57
1988,10,4,245,OSD,HKL,N,928
1988,10,4,245,OSB,NET,N,2274
1988,10,4,245,OSB,TWL,N,13
1988,11,4,245,OSF,TWL,N,216
1988,11,4,245,MNT,NET,N,171
1988,11,4,245,OSD,HKL,N,831
1988,11,4,245,OSB,NET,N,1819
1988,11,4,245,OSD,NET,N,206
1988,12,4,245,OSD,HKL,N,2779
1988,12,4,245,OSD,NET,N,42
1988,12,4,245,MRO,TWL,N,291
1988,12,4,245,OSB,NET,N,51
1988,12,4,245,OSF,TWL,N,279
1989,1,1,245,MRO,NET,N,363
1989,1,1,245,OSD,HKL,N,1564
1989,1,1,245,OSB,FPT,N,667
1989,1,1,245,MNT,NET,N,100
1989,1,1,245,OSB,NET,N,628
1989,1,1,245,OSD,NET,N,382
1989,1,1,245,OLA,NET,N,495
1989,1,1,245,OSB,HKL,N,757
1989,1,1,245,OSF,TWL,N,169
1989,2,1,245,OSB,NET,N,523
1989,2,1,245,MNT,TWL,N,9325
1989,2,1,245,MRO,TWL,N,60
1989,2,1,245,OSD,HKL,N,1080
1989,2,1,245,OSF,TWL,N,466
1989,2,1,245,OSD,NET,N,295
1989,2,1,245,OSB,HKL,N,51
1989,2,1,245,MNT,NET,N,230
1989,3,1,245,OSB,HKL,N,35
1989,3,1,245,OSD,HKL,N,2177
1989,3,1,245,MRO,NET,N,441
1989,3,1,245,MNT,NET,N,125
1989,3,1,245,MRO,TWL,N,20
1989,3,1,245,OSF,TWL,N,47
1989,3,1,245,OSD,NET,N,115
1989,4,2,245,OLA,HKL,N,104
1989,4,2,245,MRO,TWL,N,154
1989,4,2,245,OSB,TWL,N,226
1989,4,2,245,OSD,FPT,N,29
1989,4,2,245,OSD,HKL,N,920
1989,4,2,245,MNT,NET,N,673
1989,4,2,245,MRO,NET,N,772
1989,4,2,245,OSB,NET,N,521
1989,4,2,245,OSF,TWL,N,1062
1989,4,2,245,OSD,NET,N,226
1989,4,2,245,OSB,HKL,N,535
1989,5,2,245,OSF,TWL,N,616
1989,5,2,245,OSD,NET,N,88
1989,5,2,245,OSB,HKL,N,359
1989,5,2,245,OSB,NET,N,437
1989,5,2,245,MRO,NET,N,1686
1989,6,2,245,OSF,TWL,N,6301
1989,6,2,245,OSB,FPT,N,142
1989,6,2,245,OSB,HKL,N,769
1989,6,2,245,OSF,NET,N,44
1989,6,2,245,MNT,NET,N,341
1989,6,2,245,OSD,NET,N,118
1989,6,2,245,MRO,NET,N,19
1989,6,2,245,MNT,TWL,N,245
1989,6,2,245,OSB,NET,N,660
1989,7,3,245,MNT,NET,N,232
1989,7,3,245,OLA,NET,N,775
1989,7,3,245,OSF,TWL,N,1637
1989,7,3,245,MRO,NET,N,1489
1989,7,3,245,OSD,NET,N,5
1989,7,3,245,OSB,NET,N,115
1989,7,3,245,OSB,HKL,N,223
1989,8,3,245,OSD,TWL,N,110
1989,8,3,245,MRO,TWL,N,2123
1989,8,3,245,MNT,NET,N,370
1989,8,3,245,OSF,TWL,N,290
1989,8,3,245,OSB,NET,N,1753
1989,8,3,245,OSB,HKL,N,12
1989,9,3,245,OLA,HKL,N,74
1989,9,3,245,MNT,NET,N,210
1989,9,3,245,OSF,NET,N,70
1989,9,3,245,OSB,NET,N,147
1989,10,4,245,MRO,NET,N,580
1989,10,4,245,MNT,NET,N,137
1989,10,4,245,OSB,NET,N,32
1989,10,4,245,OLA,HKL,N,83
1989,10,4,245,OSF,TWL,N,67
1989,11,4,245,MNT,NET,N,235
1989,11,4,245,OSB,NET,N,1701
1989,11,4,245,OSD,HKL,N,50
1989,11,4,245,OLA,HKL,N,50
1989,11,4,245,OSD,NET,N,60
1989,11,4,245,OSF,NET,N,624
1989,11,4,245,MRO,NET,N,467
1989,12,4,245,OSD,HKL,N,1223
1989,12,4,245,OSF,NET,N,195
1989,12,4,245,OSB,HKL,N,48
1989,12,4,245,MRO,TWL,N,44
1989,12,4,245,OSB,NET,N,770
1989,12,4,245,MNT,NET,N,248
1989,12,4,245,OLA,HKL,N,105
1989,12,4,245,OSB,FPT,N,276
1990,1,1,245,OSD,FPT,N,18
1990,1,1,245,MNT,NET,N,261
1990,1,1,245,MRO,NET,N,515
1990,1,1,245,OSD,NET,N,26
1990,1,1,245,OLA,HKL,N,149
1990,1,1,245,OSB,NET,N,94
1990,2,1,245,OSD,HKL,N,1056
1990,2,1,245,OLA,HKL,N,45
1990,2,1,245,OSB,NET,N,202
1990,2,1,245,OSF,TWL,N,200
1990,2,1,245,MRO,NET,N,1638
1990,2,1,245,OSD,NET,N,160
1990,3,1,245,OSF,TWL,N,815
1990,3,1,245,MRO,NET,N,721
1990,3,1,245,OSD,HKL,N,1635
1990,3,1,245,OSD,NET,N,1410
1990,3,1,245,MRO,TWL,N,19
1990,3,1,245,OSB,NET,N,692
1990,4,2,245,MRO,TWL,N,223
1990,4,2,245,OSD,HKL,N,1101
1990,4,2,245,OLA,HKL,N,160
1990,4,2,245,OSF,NET,N,292
1990,4,2,245,OSD,NET,N,367
1990,4,2,245,OSB,NET,N,4525
1990,5,2,245,OLA,HKL,N,121
1990,5,2,245,OSD,NET,N,202
1990,5,2,245,OSF,NET,N,181
1990,5,2,245,MNT,NET,N,171
1990,5,2,245,OSD,TWL,N,669
1990,5,2,245,OSB,NET,N,2979
1990,5,2,245,MRO,NET,N,2049
1990,6,2,245,OLA,HKL,N,32
1990,6,2,245,MRO,TWL,N,22
1990,6,2,245,MNT,NET,N,43
1990,6,2,245,OSD,NET,N,77
1990,6,2,245,MRO,NET,N,922
1990,6,2,245,OSF,NET,N,67
1990,6,2,245,OSF,TWL,N,573
1990,6,2,245,OSB,HKL,N,49
1990,6,2,245,OSB,NET,N,49
1990,7,3,245,OSD,NET,N,86
1990,7,3,245,OLA,HKL,N,300
1990,7,3,245,MNT,NET,N,49
1990,7,3,245,OSB,FPT,N,318
1990,7,3,245,OSB,NET,N,143
1990,7,3,245,MRO,TWL,N,89
1990,7,3,245,MRO,NET,N,893
1990,7,3,245,OSF,TWL,N,152
1990,7,3,245,MRO,HKL,N,7
1990,7,3,245,OSD,HKL,N,130
1990,7,3,245,OSB,HKL,N,10
1990,8,3,245,OSF,NET,N,10
1990,8,3,245,ERK,TWL,N,50
1990,8,3,245,OSF,TWL,N,464
1990,8,3,245,OLA,HKL,N,135
1990,8,3,245,OSD,HKL,N,166
1990,8,3,245,OSD,NET,N,46
1990,8,3,245,MRO,NET,N,7
1990,8,3,245,CRS,TWL,N,23
1990,8,3,245,MRO,TWL,N,1356
1990,8,3,245,OSB,NET,N,1986
1990,9,3,245,OSF,TWL,N,412
1990,9,3,245,OSD,HKL,N,239
1990,9,3,245,OLA,HKL,N,110
1990,9,3,245,MRO,TWL,N,7
1990,9,3,245,OSB,NET,N,28
1990,10,4,245,OSD,NET,N,13
1990,10,4,245,OSD,HKL,N,208
1990,10,4,245,OLA,HKL,N,579
1990,10,4,245,OSF,NET,N,53
1990,10,4,245,MRO,HKL,N,20
1990,10,4,245,OSB,NET,N,53
1990,10,4,245,OSF,TWL,N,198
1990,11,4,245,OSD,HKL,N,58
1990,11,4,245,OLA,HKL,N,104
1990,11,4,245,OSF,TWL,N,249
1990,11,4,245,OLA,NET,N,1533
1990,12,4,245,OSF,TWL,N,248
1990,12,4,245,OSD,HKL,N,285
1990,12,4,245,OLA,HKL,N,468
1991,1,1,245,MRO,TWL,N,135
1991,1,1,245,OSF,TWL,N,675
1991,1,1,245,OSD,HKL,N,235
1991,1,1,245,OLA,HKL,N,478
1991,2,1,245,OSD,HKL,N,569
1991,2,1,245,OSF,TWL,N,174
1991,2,1,245,OLA,HKL,N,660
1991,2,1,245,OSB,HKL,N,489
1991,3,1,245,OSD,HKL,N,401
1991,3,1,245,OSF,TWL,N,122
1991,3,1,245,OLA,HKL,N,207
1991,4,2,245,OSD,HKL,N,342
1991,4,2,245,MRO,TWL,N,40
1991,4,2,245,OSD,NET,N,63
1991,5,2,245,OSF,HKL,N,380
1991,5,2,245,OSD,HKL,N,8
1991,5,2,245,OSB,HKL,N,205
1991,5,2,245,MRO,TWL,N,64
1991,5,2,245,OSD,NET,N,46
1991,6,2,245,OSD,NET,N,85
1991,6,2,245,OSB,NET,N,615
1991,6,2,245,OSD,FPT,N,39
1991,6,2,245,OSB,HKL,N,187
1991,6,2,245,OLA,NET,N,187
1991,6,2,245,MRO,TWL,N,59
1991,6,2,245,OSF,TWL,N,12
1991,7,3,245,MRO,TWL,N,63
1991,7,3,245,OLA,HKL,N,681
1991,7,3,245,OSB,HKL,N,1142
1991,8,3,245,OSB,NET,N,36
1991,8,3,245,MRO,TWL,N,290
1991,8,3,245,OSB,HKL,N,95
1991,8,3,245,OLA,HKL,N,606
1991,9,3,245,MRO,TWL,N,46
1991,9,3,245,OSF,HKL,N,28
1991,9,3,245,OSD,HKL,N,23
1991,9,3,245,OLA,HKL,N,464
1991,10,4,245,OSF,NET,N,69
1991,10,4,245,OSB,HKL,N,148
1991,10,4,245,OSD,NET,N,30
1991,10,4,245,BDG,HKL,N,47
1991,10,4,245,MNT,NET,N,91
1991,10,4,245,OLA,HKL,N,375
1991,11,4,245,MRO,TWL,N,23
1991,11,4,245,MNT,NET,N,23
1991,11,4,245,OLA,HKL,N,452
1991,11,4,245,OSB,NET,N,31
1991,11,4,245,OSB,HKL,N,499
1991,11,4,245,OSD,HKL,N,588
1991,11,4,245,OSF,NET,N,212
1991,12,4,245,OSD,NET,N,399
1991,12,4,245,OSB,HKL,N,1433
1991,12,4,245,OSD,HKL,N,550
1991,12,4,245,OLA,HKL,N,262
1992,1,1,245,MRO,TWL,N,308
1992,1,1,245,OLA,HKL,N,688
1992,1,1,245,OSB,HKL,N,687
1992,1,1,245,OSD,NET,N,35
1992,1,1,245,OSD,HKL,N,695
1992,2,1,245,MRO,TWL,N,51
1992,2,1,245,OSD,NET,N,1474
1992,2,1,245,OSB,HKL,N,735
1992,2,1,245,OLA,HKL,N,423
1992,2,1,245,OSF,NET,N,71
1992,2,1,245,MNT,TWL,N,100
1992,2,1,245,OLA,NET,N,125
1992,3,1,245,OLA,HKL,N,111
1992,3,1,245,OSD,NET,N,2799
1992,3,1,245,BDG,TWL,N,279
1992,3,1,245,OSB,HKL,N,387
1992,3,1,245,OLA,FPT,N,133
1992,4,2,245,MRO,NET,N,404
1992,4,2,245,OSB,HKL,N,124
1992,4,2,245,OSD,HKL,N,98
1992,4,2,245,MNT,TWL,N,99
1992,4,2,245,OLA,HKL,N,643
1992,4,2,245,OSF,NET,N,40
1992,4,2,245,OSD,NET,N,1652
1992,5,2,245,OLA,NET,N,2214
1992,5,2,245,OSD,NET,N,2295
1992,5,2,245,OSB,TWL,N,53
1992,5,2,245,OLA,HKL,N,214
1992,5,2,245,MRO,NET,N,428
1992,5,2,245,MRO,TWL,N,348
1992,5,2,245,OSF,TWL,N,100
1992,5,2,245,OSB,NET,N,539
1992,6,2,245,OLA,HKL,N,763
1992,6,2,245,MRO,NET,N,511
1992,6,2,245,OSD,NET,N,1560
1992,6,2,245,OLA,NET,N,342
1992,6,2,245,OSB,HKL,N,73
1992,6,2,245,OSB,TWL,N,6
1992,6,2,245,CRS,TWL,N,60
1992,6,2,245,MNT,NET,N,15
1992,7,3,245,OSB,HKL,N,35
1992,7,3,245,MNT,HKL,N,15
1992,7,3,245,OLA,HKL,N,1256
1992,7,3,245,OSB,TWL,N,21
1992,7,3,245,BDG,HKL,N,13
1992,7,3,245,MRO,TWL,N,89
1992,7,3,245,OLA,NET,N,49
1992,7,3,245,OSD,NET,N,73
1992,8,3,245,OSB,HKL,N,72
1992,8,3,245,MRO,TWL,N,93
1992,8,3,245,OLA,HKL,N,463
1992,8,3,245,OLA,NET,N,200
1992,8,3,245,OSF,HKL,N,26
1992,9,3,245,OSF,HKL,N,110
1992,10,4,245,MRO,TWL,N,132
1992,10,4,245,OLA,HKL,N,479
1992,10,4,245,OSB,HKL,N,175
1992,10,4,245,OSF,HKL,N,15
1992,10,4,245,MNT,TWL,N,120
1992,11,4,245,OLA,HKL,N,417
1992,11,4,245,OSB,HKL,N,30
1992,12,4,245,MNT,TWL,N,1
1992,12,4,245,MRO,TWL,N,86
1992,12,4,245,OSB,TWL,N,561
1992,12,4,245,OLA,HKL,N,205
1993,1,1,245,OSB,HKL,N,35
1993,1,1,245,MRO,TWL,N,15
1993,1,1,245,OLA,HKL,N,53
1993,1,1,245,OSF,TWL,N,8
1993,2,1,245,OLA,NET,N,213
1993,2,1,245,OSB,HKL,N,209
1993,2,1,245,OLA,HKL,N,148
1993,2,1,245,OCA,HKL,N,174
1993,2,1,245,OSB,NET,N,257
1993,2,1,245,OSF,TWL,N,886
1993,2,1,245,OSD,NET,N,2874
1993,3,1,245,MRO,NET,N,686
1993,3,1,245,OLA,NET,N,695
1993,3,1,245,OSD,NET,N,149
1993,3,1,245,OSB,HKL,N,227
1993,3,1,245,OLA,FPT,N,2
1993,3,1,245,OSF,TWL,N,420
1993,3,1,245,OLA,HKL,N,620
1993,3,1,245,MRO,TWL,N,38
1993,4,2,245,MNT,TWL,N,38
1993,4,2,245,OSB,HKL,N,115
1993,4,2,245,MRO,NET,N,233
1993,4,2,245,OSF,TWL,N,82
1993,4,2,245,OSD,NET,N,684
1993,4,2,245,OSB,NET,N,1101
1993,4,2,245,OLA,HKL,N,447
1993,4,2,245,OLA,NET,N,1206
1993,5,2,245,MRO,NET,N,2165
1993,5,2,245,ERK,HKL,N,34
1993,5,2,245,OSB,HKL,N,617
1993,5,2,245,OSD,NET,N,148
1993,5,2,245,OLA,NET,N,516
1993,5,2,245,MRO,TWL,N,28
1993,5,2,245,MRO,HKL,N,21
1993,5,2,245,OLA,HKL,N,301
1993,6,2,245,OLA,HKL,N,635
1993,6,2,245,OLA,NET,N,585
1993,6,2,245,MRO,NET,N,1210
1993,6,2,245,MNT,HKL,N,50
1993,6,2,245,OSB,NET,N,766
1993,6,2,245,OSB,HKL,N,809
1993,6,2,245,MRO,HKL,N,98
1993,7,3,245,MNT,HKL,N,109
1993,7,3,245,OSD,HKL,N,77
1993,7,3,245,MRO,NET,N,299
1993,7,3,245,OSB,HKL,N,274
1993,7,3,245,OSB,NET,N,2532
1993,7,3,245,OLA,HKL,N,780
1993,7,3,245,MNT,NET,N,99
1993,7,3,245,OSD,NET,N,133
1993,7,3,245,OLA,NET,N,266
1993,7,3,245,OSB,TWL,N,63
1993,8,3,245,OSB,NET,N,1029
1993,8,3,245,OLA,HKL,N,613
1993,8,3,245,OSF,TWL,N,101
1993,8,3,245,OSD,NET,N,3
1993,8,3,245,OSB,HKL,N,243
1993,8,3,245,MNT,NET,N,22
1993,8,3,245,BDG,HKL,N,262
1993,9,3,245,OSF,NET,N,8
1993,9,3,245,OLA,HKL,N,246
1993,9,3,245,MRO,HKL,N,23
1993,10,4,245,OSB,HKL,N,54
1993,10,4,245,OSD,HKL,N,1056
1993,10,4,245,OLA,HKL,N,216
1993,10,4,245,MRO,HKL,N,5
1993,11,4,245,OSB,HKL,N,196
1993,11,4,245,MNT,NET,N,185
1993,11,4,245,OSD,HKL,N,200
1993,11,4,245,OSD,TWL,N,114
1993,11,4,245,OLA,HKL,N,830
1993,12,4,245,MRO,HKL,N,25
1993,12,4,245,MRO,TWL,N,185
1993,12,4,245,OSF,TWL,N,12
1993,12,4,245,OSD,FPT,Y,50
1993,12,4,245,OSD,HKL,N,127
1993,12,4,245,OSB,HKL,N,296
1993,12,4,245,OLA,HKL,N,350
1993,12,4,245,OSD,NET,N,69
1994,1,1,245,OSD,NET,N,140
1994,1,1,245,MRO,HKL,Y,80
1994,1,1,245,OSD,HKL,N,106
1994,1,1,245,OLA,HKL,N,1104
1994,1,1,245,OSB,HKL,N,403
1994,2,1,245,MRO,NET,N,150
1994,2,1,245,MNT,NET,N,486
1994,2,1,245,OLA,NET,N,127
1994,2,1,245,OSB,HKL,N,86
1994,2,1,245,OSD,HKL,N,580
1994,2,1,245,MRO,TWL,N,25
1994,2,1,245,OLA,HKL,N,1306
1994,3,1,245,OSB,HKL,N,738
1994,3,1,245,OLA,NET,N,963
1994,3,1,245,MRO,NET,N,989
1994,3,1,245,OLA,HKL,N,1538
1994,3,1,245,OSD,HKL,N,690
1994,3,1,245,MNT,TWL,N,97
1994,4,2,245,OLA,HKL,N,93
1994,4,2,245,MNT,NET,N,3022
1994,4,2,245,MRO,TWL,N,93
1994,4,2,245,OSD,HKL,N,5
1994,4,2,245,OSB,HKL,N,872
1994,4,2,245,OSD,NET,N,80
1994,5,2,245,MRO,NET,N,472
1994,5,2,245,MRO,TWL,N,23
1994,5,2,245,MNT,TWL,N,176
1994,5,2,245,MNT,NET,N,200
1994,5,2,245,OLA,NET,N,1422
1994,5,2,245,OSD,NET,N,55
1994,5,2,245,OSD,HKL,N,293
