sampleNumber,clusterNumber,species,weight,year,qtr,portComplex,gearGroup,marketCategory,live
199202562,1,GPHR,13,1992,4,MRO,HKL,962,N
199202563,1,BCAC,32,1992,4,MRO,HKL,250,N
199202563,1,BLUR,4,1992,4,MRO,HKL,250,N
199202563,1,OLVE,9,1992,4,MRO,HKL,250,N
199202563,1,WDOW,2,1992,4,MRO,HKL,250,N
199202563,1,YTRK,2,1992,4,MRO,HKL,250,N
199202564,1,CHNA,1,1992,4,MRO,HKL,962,N
199202564,1,GPHR,49,1992,4,MRO,HKL,962,N
199202565,1,BLUR,45,1992,4,MRO,HKL,960,N
199202565,1,KLPG,1,1992,4,MRO,HKL,960,N
199202565,1,OLVE,6,1992,4,MRO,HKL,960,N
199202566,1,BLUR,17,1992,4,MRO,HKL,960,N
199202566,1,BRWN,11,1992,4,MRO,HKL,960,N
199202566,1,KLPR,5,1992,4,MRO,HKL,960,N
199202566,1,OLVE,1,1992,4,MRO,HKL,960,N
199202567,1,COPP,27,1992,4,MRO,HKL,959,N
199202567,1,VRML,4,1992,4,MRO,HKL,959,N
199202568,1,CHNA,1,1992,4,MRO,HKL,962,N
199202568,1,GPHR,70,1992,4,MRO,HKL,962,N
199202569,1,OLVE,2,1992,4,MRO,HKL,250,N
199202570,1,BLUR,43,1992,4,MRO,HKL,960,N
199202570,1,CNRY,2,1992,4,MRO,HKL,960,N
199202570,1,KLPR,2,1992,4,MRO,HKL,960,N
199202570,1,OLVE,4,1992,4,MRO,HKL,960,N
199202570,1,ROSY,1,1992,4,MRO,HKL,960,N
199202570,1,STAR,1,1992,4,MRO,HKL,960,N
199202570,1,YTRK,6,1992,4,MRO,HKL,960,N
199202571,1,BCAC,16,1992,4,MRO,HKL,250,N
199202571,1,CLPR,24,1992,4,MRO,HKL,250,N
199202571,1,YTRK,9,1992,4,MRO,HKL,250,N
199202571,2,BCAC,6,1992,4,MRO,HKL,250,N
199202571,2,CLPR,41,1992,4,MRO,HKL,250,N
199202571,2,YTRK,3,1992,4,MRO,HKL,250,N
199202572,1,CNRY,2,1992,4,MRO,HKL,959,N
199202572,1,COPP,6,1992,4,MRO,HKL,959,N
199202572,1,STAR,3,1992,4,MRO,HKL,959,N
199202572,1,VRML,33,1992,4,MRO,HKL,959,N
199202572,1,YEYE,7,1992,4,MRO,HKL,959,N
199202572,2,GSPT,6,1992,4,MRO,HKL,959,N
199202572,2,GSRK,1,1992,4,MRO,HKL,959,N
199202572,2,VRML,40,1992,4,MRO,HKL,959,N
199202572,2,YEYE,3,1992,4,MRO,HKL,959,N
199202573,1,CNRY,1,1992,4,MRO,HKL,959,N
199202573,1,STAR,1,1992,4,MRO,HKL,959,N
199202573,1,VRML,5,1992,4,MRO,HKL,959,N
199202574,1,BLUR,10,1992,4,MRO,HKL,960,N
199202574,1,CNRY,1,1992,4,MRO,HKL,960,N
199202574,1,GPHR,1,1992,4,MRO,HKL,960,N
199202574,1,ROSY,1,1992,4,MRO,HKL,960,N
199202574,1,YTRK,2,1992,4,MRO,HKL,960,N
199202575,1,CNRY,5,1992,4,MRO,HKL,959,N
199202575,1,COPP,3,1992,4,MRO,HKL,959,N
199202575,1,CWCD,5,1992,4,MRO,HKL,959,N
199202575,1,GSPT,1,1992,4,MRO,HKL,959,N
199202575,1,ROSY,1,1992,4,MRO,HKL,959,N
199202575,1,STAR,4,1992,4,MRO,HKL,959,N
199202575,1,VRML,19,1992,4,MRO,HKL,959,N
199202576,1,GPHR,13,1992,4,MRO,HKL,962,N
199202577,1,CNRY,5,1992,4,MRO,HKL,959,N
199202577,1,VRML,9,1992,4,MRO,HKL,959,N
199202578,1,CHNA,1,1992,4,MRO,HKL,962,N
199202578,1,COPP,1,1992,4,MRO,HKL,962,N
199202578,1,GPHR,6,1992,4,MRO,HKL,962,N
199202579,1,GPHR,4,1992,4,MRO,HKL,962,N
199202580,1,BLCK,2,1992,4,MRO,HKL,960,N
199202580,1,BLUR,3,1992,4,MRO,HKL,960,N
199202580,1,BRWN,2,1992,4,MRO,HKL,960,N
199202581,1,GPHR,8,1992,4,MRO,HKL,962,N
199202582,1,BLUR,4,1992,4,MRO,HKL,960,N
199202582,1,BRWN,3,1992,4,MRO,HKL,960,N
199202582,1,OLVE,2,1992,4,MRO,HKL,960,N
199202583,1,CNRY,4,1992,4,MRO,HKL,959,N
199202583,1,GSPT,13,1992,4,MRO,HKL,959,N
199202583,1,GSRK,1,1992,4,MRO,HKL,959,N
199202583,1,STAR,5,1992,4,MRO,HKL,959,N
199202583,1,VRML,27,1992,4,MRO,HKL,959,N
199202584,1,CNRY,5,1992,4,MRO,HKL,959,N
199202584,1,VRML,31,1992,4,MRO,HKL,959,N
199202585,1,OLVE,2,1992,4,MRO,HKL,250,N
199202585,1,SPKL,1,1992,4,MRO,HKL,250,N
199202585,1,YTRK,10,1992,4,MRO,HKL,250,N
199202586,1,GPHR,10,1992,4,MRO,HKL,962,N
199202587,1,BLUR,25,1992,4,MRO,HKL,960,N
199202587,1,KLPG,2,1992,4,MRO,HKL,960,N
199202662,1,GSPT,2,1992,4,MRO,HKL,959,N
199202449,2,CLPR,12,1992,4,MNT,NET,254,N
199202450,1,SPKL,21,1992,4,MNT,HKL,250,N
199202450,1,WDOW,7,1992,4,MNT,HKL,250,N
199202450,1,YTRK,23,1992,4,MNT,HKL,250,N
199202450,2,SPKL,17,1992,4,MNT,HKL,250,N
199202450,2,WDOW,2,1992,4,MNT,HKL,250,N
199202450,2,YTRK,31,1992,4,MNT,HKL,250,N
199202451,1,BCAC,35,1992,4,MNT,NET,253,N
199202451,1,CLPR,17,1992,4,MNT,NET,253,N
199202451,2,BCAC,15,1992,4,MNT,NET,253,N
199202451,2,CLPR,34,1992,4,MNT,NET,253,N
199202452,1,BCAC,37,1992,4,MNT,NET,253,N
199202452,1,CLPR,9,1992,4,MNT,NET,253,N
199202452,1,CWCD,1,1992,4,MNT,NET,253,N
199202452,2,BANK,4,1992,4,MNT,NET,253,N
199202452,2,BCAC,36,1992,4,MNT,NET,253,N
199202452,2,CLPR,10,1992,4,MNT,NET,253,N
199202453,1,BCAC,47,1992,4,MNT,TWL,253,N
199202453,1,CLPR,1,1992,4,MNT,TWL,253,N
199202453,2,BCAC,48,1992,4,MNT,TWL,253,N
199202454,1,BCAC,47,1992,4,MNT,TWL,250,N
199202454,1,CLPR,1,1992,4,MNT,TWL,250,N
199202454,2,BCAC,48,1992,4,MNT,TWL,250,N
199202455,1,BANK,12,1992,4,MNT,TWL,250,N
199202455,1,BCAC,6,1992,4,MNT,TWL,250,N
199202455,1,BLGL,32,1992,4,MNT,TWL,250,N
199202455,2,BANK,11,1992,4,MNT,TWL,250,N
199202455,2,BCAC,3,1992,4,MNT,TWL,250,N
199202455,2,BLGL,36,1992,4,MNT,TWL,250,N
199202456,1,BANK,13,1992,4,MNT,TWL,961,N
199202456,1,BLGL,4,1992,4,MNT,TWL,961,N
199202456,1,CLPR,5,1992,4,MNT,TWL,961,N
199202456,1,DBRK,2,1992,4,MNT,TWL,961,N
199202456,1,LSPN,1,1992,4,MNT,TWL,961,N
199202456,1,SNOS,25,1992,4,MNT,TWL,961,N
199202456,1,WDOW,2,1992,4,MNT,TWL,961,N
199202456,2,BLGL,12,1992,4,MNT,TWL,961,N
199202456,2,DBRK,7,1992,4,MNT,TWL,961,N
199202456,2,SNOS,32,1992,4,MNT,TWL,961,N
199202456,2,WDOW,3,1992,4,MNT,TWL,961,N
199202457,1,BANK,20,1992,4,MNT,NET,250,N
199202457,1,BCAC,11,1992,4,MNT,NET,250,N
199202457,1,CLPR,1,1992,4,MNT,NET,250,N
199202457,1,DBRK,2,1992,4,MNT,NET,250,N
199202457,1,SNOS,14,1992,4,MNT,NET,250,N
199202457,2,BANK,10,1992,4,MNT,NET,250,N
199202457,2,BCAC,7,1992,4,MNT,NET,250,N
199202587,1,OLVE,10,1992,4,MRO,HKL,960,N
199202587,1,YTRK,1,1992,4,MRO,HKL,960,N
199202588,1,CNRY,5,1992,4,MRO,HKL,959,N
199202588,1,COPP,9,1992,4,MRO,HKL,959,N
199202588,1,VRML,20,1992,4,MRO,HKL,959,N
199202589,1,OLVE,3,1992,4,MRO,HKL,250,N
199202589,1,YTRK,3,1992,4,MRO,HKL,250,N
199202590,1,COPP,34,1992,4,MRO,HKL,959,N
199202590,1,STAR,1,1992,4,MRO,HKL,959,N
199202591,1,BLUR,14,1992,4,MRO,HKL,960,N
199202591,1,ROSY,2,1992,4,MRO,HKL,960,N
199202591,1,YTRK,11,1992,4,MRO,HKL,960,N
199202592,1,CHNA,2,1992,4,MRO,HKL,962,N
199202592,1,GPHR,18,1992,4,MRO,HKL,962,N
199202593,1,OLVE,26,1992,4,MRO,HKL,250,N
199202594,1,BRWN,3,1992,4,MRO,HKL,250,N
199202595,1,BLUR,8,1992,4,MRO,HKL,960,N
199202595,1,ROSY,1,1992,4,MRO,HKL,960,N
199202595,1,VRML,1,1992,4,MRO,HKL,960,N
199202595,1,YTRK,2,1992,4,MRO,HKL,960,N
199202596,1,GPHR,2,1992,4,MRO,HKL,962,N
199202598,1,BRWN,1,1992,4,MRO,HKL,962,N
199202598,1,CHNA,1,1992,4,MRO,HKL,962,N
199202598,1,COPP,1,1992,4,MRO,HKL,962,N
199202598,1,GPHR,17,1992,4,MRO,HKL,962,N
199202599,1,CNRY,1,1992,4,MRO,HKL,959,N
199202599,1,VRML,2,1992,4,MRO,HKL,959,N
199202600,1,BLUR,1,1992,4,MRO,HKL,960,N
199202601,1,CNRY,2,1992,4,MRO,HKL,959,N
199202601,1,COPP,5,1992,4,MRO,HKL,959,N
199202601,1,GSPT,15,1992,4,MRO,HKL,959,N
199202601,1,STAR,4,1992,4,MRO,HKL,959,N
199202601,1,VRML,9,1992,4,MRO,HKL,959,N
199202602,1,BLUR,5,1992,4,MRO,HKL,960,N
199202602,1,GSRK,1,1992,4,MRO,HKL,960,N
199202602,1,ROSY,1,1992,4,MRO,HKL,960,N
199202602,1,STAR,1,1992,4,MRO,HKL,960,N
199202602,1,YTRK,12,1992,4,MRO,HKL,960,N
199202603,1,BCAC,2,1992,4,MRO,HKL,253,N
199202604,1,CNRY,19,1992,4,MRO,HKL,959,N
199202604,1,COPP,39,1992,4,MRO,HKL,959,N
199202604,1,STAR,16,1992,4,MRO,HKL,959,N
199202604,1,VRML,49,1992,4,MRO,HKL,959,N
199202605,1,COPP,1,1992,4,MRO,HKL,959,N
199202605,1,STAR,3,1992,4,MRO,HKL,959,N
199202605,1,VRML,10,1992,4,MRO,HKL,959,N
199202606,1,SPKL,12,1992,4,MRO,HKL,250,N
199202606,1,YTRK,8,1992,4,MRO,HKL,250,N
199202607,1,OLVE,2,1992,4,MRO,HKL,250,N
199202607,1,SPKL,2,1992,4,MRO,HKL,250,N
199202607,1,YTRK,2,1992,4,MRO,HKL,250,N
199202608,1,BLUR,72,1992,4,MRO,HKL,960,N
199202608,1,OLVE,3,1992,4,MRO,HKL,960,N
199202457,2,CLPR,1,1992,4,MNT,NET,250,N
199202457,2,CWCD,17,1992,4,MNT,NET,250,N
199202457,2,RDBD,11,1992,4,MNT,NET,250,N
199202457,2,SNOS,4,1992,4,MNT,NET,250,N
199202458,1,BANK,3,1992,4,MNT,NET,253,N
199202458,1,BCAC,42,1992,4,MNT,NET,253,N
199202458,1,CLPR,6,1992,4,MNT,NET,253,N
199202458,2,BANK,3,1992,4,MNT,NET,253,N
199202458,2,BCAC,27,1992,4,MNT,NET,253,N
199202458,2,CLPR,16,1992,4,MNT,NET,253,N
199202458,2,DBRK,1,1992,4,MNT,NET,253,N
199202458,2,WDOW,5,1992,4,MNT,NET,253,N
199202459,1,BCAC,30,1992,4,MNT,HKL,253,N
199202460,1,CNRY,4,1992,4,MNT,HKL,250,N
199202460,1,COPP,4,1992,4,MNT,HKL,250,N
199202460,1,FLAG,7,1992,4,MNT,HKL,250,N
199202460,1,GSPT,7,1992,4,MNT,HKL,250,N
199202460,1,GSRK,3,1992,4,MNT,HKL,250,N
199202460,1,STAR,3,1992,4,MNT,HKL,250,N
199202460,1,VRML,14,1992,4,MNT,HKL,250,N
199202460,1,YEYE,26,1992,4,MNT,HKL,250,N
199202460,2,BCAC,15,1992,4,MNT,HKL,250,N
199202460,2,GSRK,2,1992,4,MNT,HKL,250,N
199202461,1,CNRY,5,1992,4,MNT,HKL,250,N
199202461,1,CWCD,10,1992,4,MNT,HKL,250,N
199202461,1,GSPT,19,1992,4,MNT,HKL,250,N
199202461,1,STAR,11,1992,4,MNT,HKL,250,N
199202461,1,YEYE,7,1992,4,MNT,HKL,250,N
199202461,2,BCAC,8,1992,4,MNT,HKL,250,N
199202461,2,SPKL,24,1992,4,MNT,HKL,250,N
199202461,2,WDOW,1,1992,4,MNT,HKL,250,N
199202461,2,YTRK,18,1992,4,MNT,HKL,250,N
199202462,1,BCAC,11,1992,4,MNT,HKL,250,N
199202462,1,CLPR,3,1992,4,MNT,HKL,250,N
199202462,1,GSPT,1,1992,4,MNT,HKL,250,N
199202462,1,WDOW,4,1992,4,MNT,HKL,250,N
199202462,1,YTRK,28,1992,4,MNT,HKL,250,N
199202463,1,FLAG,3,1992,4,MNT,HKL,959,N
199202463,1,GSPT,17,1992,4,MNT,HKL,959,N
199202463,1,STAR,30,1992,4,MNT,HKL,959,N
199202463,1,YEYE,4,1992,4,MNT,HKL,959,N
199202542,1,CWCD,24,1992,4,MRO,HKL,959,N
199202542,1,GSPT,4,1992,4,MRO,HKL,959,N
199202542,1,VRML,22,1992,4,MRO,HKL,959,N
199202542,2,GSPT,4,1992,4,MRO,HKL,959,N
199202542,2,GSRK,1,1992,4,MRO,HKL,959,N
199202542,2,VRML,47,1992,4,MRO,HKL,959,N
199202543,1,BANK,2,1992,4,MRO,HKL,250,N
199202543,1,BCAC,20,1992,4,MRO,HKL,250,N
199202543,1,CLPR,26,1992,4,MRO,HKL,250,N
199202543,1,WDOW,2,1992,4,MRO,HKL,250,N
199202543,2,BCAC,20,1992,4,MRO,HKL,250,N
199202543,2,CLPR,29,1992,4,MRO,HKL,250,N
199202543,2,WDOW,2,1992,4,MRO,HKL,250,N
199202544,1,CNRY,3,1992,4,MRO,HKL,959,N
199202544,1,COPP,10,1992,4,MRO,HKL,959,N
199202544,1,GSPT,3,1992,4,MRO,HKL,959,N
199202544,1,VRML,32,1992,4,MRO,HKL,959,N
199202545,1,CNRY,2,1992,4,MRO,HKL,959,N
199202545,1,COPP,1,1992,4,MRO,HKL,959,N
199202545,1,STAR,4,1992,4,MRO,HKL,959,N
199202545,1,VRML,41,1992,4,MRO,HKL,959,N
199202545,1,YEYE,3,1992,4,MRO,HKL,959,N
199202546,1,BCAC,50,1992,4,MRO,HKL,253,N
199202546,2,BCAC,50,1992,4,MRO,HKL,253,N
199202547,1,GSRK,2,1992,4,MRO,HKL,960,N
199202547,1,SPKL,6,1992,4,MRO,HKL,960,N
199202547,1,WDOW,9,1992,4,MRO,HKL,960,N
199202548,1,OLVE,21,1992,4,MRO,HKL,250,N
199202548,1,SPKL,2,1992,4,MRO,HKL,250,N
199202548,1,YTRK,24,1992,4,MRO,HKL,250,N
199202549,1,GSPT,1,1992,4,MRO,HKL,960,N
199202549,1,OLVE,1,1992,4,MRO,HKL,960,N
199202549,1,SPKL,1,1992,4,MRO,HKL,960,N
199202549,1,STAR,1,1992,4,MRO,HKL,960,N
199202549,1,YTRK,6,1992,4,MRO,HKL,960,N
199202550,1,SPKL,3,1992,4,MRO,HKL,250,N
199202550,1,YTRK,11,1992,4,MRO,HKL,250,N
199202551,1,COPP,5,1992,4,MRO,HKL,959,N
199202551,1,VRML,21,1992,4,MRO,HKL,959,N
199202552,1,CHNA,6,1992,4,MRO,HKL,962,N
199202552,1,GPHR,32,1992,4,MRO,HKL,962,N
199202552,1,KLPG,1,1992,4,MRO,HKL,962,N
199202553,1,BLUR,12,1992,4,MRO,HKL,960,N
199202553,1,COPP,4,1992,4,MRO,HKL,960,N
199202553,1,OLVE,6,1992,4,MRO,HKL,960,N
199202553,1,ROSY,1,1992,4,MRO,HKL,960,N
199202553,1,YTRK,2,1992,4,MRO,HKL,960,N
199202554,1,BCAC,49,1992,4,MRO,HKL,253,N
199202554,2,BCAC,51,1992,4,MRO,HKL,253,N
199202555,1,BLUR,8,1992,4,MRO,HKL,960,N
199202555,1,BRWN,10,1992,4,MRO,HKL,960,N
199202555,1,KLPR,2,1992,4,MRO,HKL,960,N
199202555,1,OLVE,2,1992,4,MRO,HKL,960,N
199202556,1,CNRY,13,1992,4,MRO,HKL,959,N
199202556,1,FLAG,5,1992,4,MRO,HKL,959,N
199202556,1,STAR,1,1992,4,MRO,HKL,959,N
199202556,1,VRML,31,1992,4,MRO,HKL,959,N
199202557,1,BCAC,50,1992,4,MRO,HKL,253,N
199202557,2,BCAC,50,1992,4,MRO,HKL,253,N
199202425,2,YTRK,29,1992,3,MNT,HKL,253,N
199202426,1,BANK,19,1992,3,MNT,NET,250,N
199202426,1,BCAC,3,1992,3,MNT,NET,250,N
199202426,2,BANK,23,1992,3,MNT,NET,250,N
199202426,2,CLPR,1,1992,3,MNT,NET,250,N
199202426,2,SNOS,2,1992,3,MNT,NET,250,N
199202427,1,BCAC,31,1992,3,MNT,TWL,250,N
199202427,1,CLPR,15,1992,3,MNT,TWL,250,N
199202427,1,GSRK,3,1992,3,MNT,TWL,250,N
199202427,2,BCAC,38,1992,3,MNT,TWL,250,N
199202427,2,CLPR,2,1992,3,MNT,TWL,250,N
199202427,2,CWCD,9,1992,3,MNT,TWL,250,N
199202428,1,BANK,6,1992,3,MNT,NET,253,N
199202428,1,BCAC,38,1992,3,MNT,NET,253,N
199202428,1,WDOW,5,1992,3,MNT,NET,253,N
199202428,2,BANK,10,1992,3,MNT,NET,253,N
199202428,2,BCAC,34,1992,3,MNT,NET,253,N
199202428,2,CLPR,6,1992,3,MNT,NET,253,N
199202429,1,BCAC,26,1992,3,MNT,NET,250,N
199202429,1,SPKL,2,1992,3,MNT,NET,250,N
199202429,1,WDOW,19,1992,3,MNT,NET,250,N
199202429,2,BANK,8,1992,3,MNT,NET,250,N
199202429,2,BCAC,8,1992,3,MNT,NET,250,N
199202429,2,CLPR,12,1992,3,MNT,NET,250,N
199202429,2,CWCD,4,1992,3,MNT,NET,250,N
199202429,2,WDOW,18,1992,3,MNT,NET,250,N
199202430,1,BCAC,49,1992,4,MNT,TWL,253,N
199202431,1,BCAC,29,1992,4,MNT,NET,253,N
199202431,1,RSTN,1,1992,4,MNT,NET,253,N
199202431,1,WDOW,22,1992,4,MNT,NET,253,N
199202431,2,BANK,1,1992,4,MNT,NET,253,N
199202431,2,BCAC,22,1992,4,MNT,NET,253,N
199202431,2,CLPR,2,1992,4,MNT,NET,253,N
199202431,2,WDOW,25,1992,4,MNT,NET,253,N
199202432,1,BCAC,44,1992,4,MNT,NET,253,N
199202432,1,CLPR,3,1992,4,MNT,NET,253,N
199202432,1,CWCD,2,1992,4,MNT,NET,253,N
199202432,1,SBLY,1,1992,4,MNT,NET,253,N
199202432,2,BCAC,35,1992,4,MNT,NET,253,N
199202432,2,CLPR,14,1992,4,MNT,NET,253,N
199202433,1,BCAC,23,1992,4,MNT,HKL,250,N
199202433,1,CLPR,20,1992,4,MNT,HKL,250,N
199202433,1,GSRK,1,1992,4,MNT,HKL,250,N
199202433,1,YTRK,6,1992,4,MNT,HKL,250,N
199202434,1,BLGL,30,1992,4,MNT,TWL,250,N
199202434,1,VRML,3,1992,4,MNT,TWL,250,N
199202434,1,YTRK,14,1992,4,MNT,TWL,250,N
199202434,2,BLGL,13,1992,4,MNT,TWL,250,N
199202434,2,CLPR,1,1992,4,MNT,TWL,250,N
199202434,2,CNRY,4,1992,4,MNT,TWL,250,N
199202434,2,GSPT,2,1992,4,MNT,TWL,250,N
199202434,2,SPKL,2,1992,4,MNT,TWL,250,N
199202434,2,YEYE,5,1992,4,MNT,TWL,250,N
199202434,2,YTRK,26,1992,4,MNT,TWL,250,N
199202435,1,BANK,25,1992,4,MNT,NET,253,N
199202435,1,BCAC,19,1992,4,MNT,NET,253,N
199202435,1,SNOS,6,1992,4,MNT,NET,253,N
199202435,2,BANK,5,1992,4,MNT,NET,253,N
199202435,2,BCAC,43,1992,4,MNT,NET,253,N
199202435,2,CLPR,2,1992,4,MNT,NET,253,N
199202436,1,BCAC,21,1992,4,MNT,NET,269,N
199202436,1,CLPR,6,1992,4,MNT,NET,269,N
199202436,1,WDOW,22,1992,4,MNT,NET,269,N
199202436,2,BCAC,20,1992,4,MNT,NET,269,N
199202436,2,CLPR,9,1992,4,MNT,NET,269,N
199202436,2,WDOW,21,1992,4,MNT,NET,269,N
199202437,1,ARRA,4,1992,4,MNT,TWL,250,N
199202437,1,BCAC,5,1992,4,MNT,TWL,250,N
199202437,1,BLGL,18,1992,4,MNT,TWL,250,N
199202437,1,CLPR,19,1992,4,MNT,TWL,250,N
199202437,1,SNOS,5,1992,4,MNT,TWL,250,N
199202437,2,ARRA,5,1992,4,MNT,TWL,250,N
199202437,2,BLGL,35,1992,4,MNT,TWL,250,N
199202437,2,CLPR,7,1992,4,MNT,TWL,250,N
199202437,2,SNOS,2,1992,4,MNT,TWL,250,N
199202438,1,BLGL,5,1992,4,MNT,TWL,250,N
199202438,1,DBRK,18,1992,4,MNT,TWL,250,N
199202438,1,SNOS,22,1992,4,MNT,TWL,250,N
199202439,1,ARRA,2,1992,4,MNT,TWL,250,N
199202439,1,BCAC,21,1992,4,MNT,TWL,250,N
199202439,1,BLGL,10,1992,4,MNT,TWL,250,N
199202439,1,CLPR,13,1992,4,MNT,TWL,250,N
199202439,2,CLPR,7,1992,4,MNT,TWL,250,N
199202439,2,CNRY,4,1992,4,MNT,TWL,250,N
199202439,2,GSPT,1,1992,4,MNT,TWL,250,N
199202439,2,RSTN,2,1992,4,MNT,TWL,250,N
199202439,2,SPKL,3,1992,4,MNT,TWL,250,N
199202439,2,WDOW,2,1992,4,MNT,TWL,250,N
199202439,2,YTRK,32,1992,4,MNT,TWL,250,N
199202440,1,BANK,48,1992,4,MNT,NET,250,N
199202440,2,BANK,49,1992,4,MNT,NET,250,N
199202441,1,BCAC,18,1992,4,MNT,NET,254,N
199202441,1,CLPR,27,1992,4,MNT,NET,254,N
199202441,1,CWCD,3,1992,4,MNT,NET,254,N
199202441,1,RDBD,1,1992,4,MNT,NET,254,N
199202558,1,CNRY,11,1992,4,MRO,HKL,959,N
199202558,1,COPP,2,1992,4,MRO,HKL,959,N
199202558,1,VRML,19,1992,4,MRO,HKL,959,N
199202558,1,YEYE,10,1992,4,MRO,HKL,959,N
199202559,1,BCAC,8,1992,4,MRO,HKL,250,N
199202386,2,CLPR,15,1992,2,MNT,HKL,250,N
199202386,2,WDOW,8,1992,2,MNT,HKL,250,N
199202387,1,BCAC,5,1992,2,MNT,HKL,254,N
199202387,1,CLPR,20,1992,2,MNT,HKL,254,N
199202387,2,CLPR,25,1992,2,MNT,HKL,254,N
199202388,1,BANK,4,1992,2,MNT,NET,254,N
199202388,1,CLPR,46,1992,2,MNT,NET,254,N
199202388,2,BANK,9,1992,2,MNT,NET,254,N
199202388,2,CLPR,38,1992,2,MNT,NET,254,N
199202388,2,WDOW,3,1992,2,MNT,NET,254,N
199202389,1,CLPR,25,1992,2,MNT,HKL,254,N
199202389,2,BANK,5,1992,2,MNT,HKL,254,N
199202389,2,CLPR,20,1992,2,MNT,HKL,254,N
199202390,1,BANK,3,1992,2,MNT,NET,254,N
199202390,1,BLGL,1,1992,2,MNT,NET,254,N
199202390,1,CLPR,20,1992,2,MNT,NET,254,N
199202390,1,SNOS,1,1992,2,MNT,NET,254,N
199202391,1,BLGL,12,1992,2,MNT,TWL,250,N
199202391,1,SNOS,13,1992,2,MNT,TWL,250,N
199202391,2,BLGL,20,1992,2,MNT,TWL,250,N
199202391,2,SNOS,4,1992,2,MNT,TWL,250,N
199202392,1,BCAC,24,1992,2,MNT,TWL,250,N
199202392,1,YTRK,2,1992,2,MNT,TWL,250,N
199202392,2,BCAC,20,1992,2,MNT,TWL,250,N
199202392,2,CLPR,5,1992,2,MNT,TWL,250,N
199202393,1,BCAC,49,1992,2,MNT,NET,253,N
199202393,2,BCAC,50,1992,2,MNT,NET,253,N
199202394,1,BCAC,38,1992,2,MNT,HKL,253,N
199202394,1,CLPR,9,1992,2,MNT,HKL,253,N
199202394,1,RDBD,2,1992,2,MNT,HKL,253,N
199202395,1,BANK,2,1992,2,MNT,HKL,667,N
199202395,1,BLGL,23,1992,2,MNT,HKL,667,N
199202395,2,BANK,1,1992,2,MNT,HKL,667,N
199202395,2,BLGL,24,1992,2,MNT,HKL,667,N
199202396,1,CLPR,24,1992,3,MNT,HKL,253,N
199202396,1,SNOS,1,1992,3,MNT,HKL,253,N
199202396,2,CLPR,25,1992,3,MNT,HKL,253,N
199202397,1,BCAC,2,1992,3,MNT,HKL,254,N
199202397,1,CLPR,24,1992,3,MNT,HKL,254,N
199202398,1,CLPR,25,1992,3,MNT,HKL,254,N
199202399,1,CLPR,26,1992,3,MNT,HKL,254,N
199202400,1,BCAC,45,1992,3,MNT,NET,253,N
199202400,1,CLPR,2,1992,3,MNT,NET,253,N
199202441,1,SNOS,3,1992,4,MNT,NET,254,N
199202441,2,BANK,2,1992,4,MNT,NET,254,N
199202441,2,BCAC,24,1992,4,MNT,NET,254,N
199202441,2,CLPR,23,1992,4,MNT,NET,254,N
199202442,1,BCAC,34,1992,4,MNT,NET,253,N
199202442,1,CLPR,18,1992,4,MNT,NET,253,N
199202442,1,RSTN,2,1992,4,MNT,NET,253,N
199202442,2,BCAC,22,1992,4,MNT,NET,253,N
199202442,2,CLPR,4,1992,4,MNT,NET,253,N
199202442,2,CWCD,1,1992,4,MNT,NET,253,N
199202442,2,SPKL,1,1992,4,MNT,NET,253,N
199202442,2,WDOW,20,1992,4,MNT,NET,253,N
199202443,1,BANK,4,1992,4,MNT,NET,253,N
199202443,1,BCAC,42,1992,4,MNT,NET,253,N
199202443,1,CLPR,4,1992,4,MNT,NET,253,N
199202443,2,BANK,2,1992,4,MNT,NET,253,N
199202443,2,BCAC,35,1992,4,MNT,NET,253,N
199202443,2,CLPR,5,1992,4,MNT,NET,253,N
199202443,2,SNOS,5,1992,4,MNT,NET,253,N
199202444,1,BANK,22,1992,4,MNT,TWL,250,N
199202444,1,CLPR,27,1992,4,MNT,TWL,250,N
199202444,1,SNOS,1,1992,4,MNT,TWL,250,N
199202444,2,BANK,19,1992,4,MNT,TWL,250,N
199202444,2,CLPR,31,1992,4,MNT,TWL,250,N
199202445,1,BANK,2,1992,4,MNT,NET,254,N
199202445,1,BCAC,36,1992,4,MNT,NET,254,N
199202445,1,CLPR,9,1992,4,MNT,NET,254,N
199202445,1,WDOW,3,1992,4,MNT,NET,254,N
199202445,2,BANK,2,1992,4,MNT,NET,254,N
199202445,2,BCAC,34,1992,4,MNT,NET,254,N
199202445,2,CLPR,9,1992,4,MNT,NET,254,N
199202445,2,WDOW,7,1992,4,MNT,NET,254,N
199202446,1,BANK,4,1992,4,MNT,NET,253,N
199202446,1,BCAC,9,1992,4,MNT,NET,253,N
199202446,1,CLPR,35,1992,4,MNT,NET,253,N
199202446,2,BCAC,41,1992,4,MNT,NET,253,N
199202446,2,CLPR,2,1992,4,MNT,NET,253,N
199202446,2,WDOW,5,1992,4,MNT,NET,253,N
199202446,2,YTRK,2,1992,4,MNT,NET,253,N
199202447,1,BANK,11,1992,4,MNT,NET,250,N
199202447,1,BCAC,24,1992,4,MNT,NET,250,N
199202447,1,CLPR,9,1992,4,MNT,NET,250,N
199202447,1,SNOS,1,1992,4,MNT,NET,250,N
199202447,1,WDOW,1,1992,4,MNT,NET,250,N
